GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,CookList(Cooked with -),StateSpace(Size),Actions(mcts),Actions(Player-1),Actions(Actions Played Description),Actions(Player-0),Actions(Player-3),Actions(Player-2),Actions(Size-mcts),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
-1640476874,StirFry18,0,ACTION_CHOSEN,79,22,4,5,,22,pass,,pass,,,pass,1,1,pass,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,80,22,4,5,,22,pass,,pass,,,pass,1,1,pass,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,81,23,4,5,,22,pass,,pass,,pass,,1,1,pass,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,82,23,4,5,,22,pass,,pass,,pass,,1,1,pass,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,83,24,4,5,,22,Discard Ingretients: 132 and 134,,Discard: NOODLESand NOODLES,Discard Ingretients: 132 and 134,,,4,4,Discard Ingretients: 132 and 134,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,84,24,4,5,,22,Discard Protein: 121,,Discard: CHICKEN,Discard Protein: 121,,,4,4,Discard Protein: 121,9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,85,24,4,5,MUSHROOMS-SHRIMP-NOODLES-PORK-GINGER-GREEN_ONION-,22,"Cook with ids: 131, 119, 135, 120, 122, 124,",,"Cook with: MUSHROOMS,SHRIMP,NOODLES,PORK,GINGER,GREEN_ONION,","Cook with ids: 131, 119, 135, 120, 122, 124,",,,2,2,"Cook with ids: 131, 119, 135, 120, 122, 124,",9.0,mcts,25.0,33.5,28.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,86,24,4,5,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,87,24,4,5,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,88,25,4,5,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,89,25,4,5,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,90,26,4,5,,22,pass,,pass,,,pass,2,2,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,91,26,4,5,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,92,27,4,5,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,93,27,4,5,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,94,28,4,5,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,95,28,4,5,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,96,29,4,5,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,97,29,4,5,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,98,30,4,5,,22,Discard Ingretients: 135 and 132,,Discard: NOODLESand NOODLES,,,Discard Ingretients: 135 and 132,2,2,Discard Ingretients: 135 and 132,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,99,30,4,5,,22,Discard Protein: 121,,Discard: CHICKEN,,,Discard Protein: 121,4,4,Discard Protein: 121,2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,100,30,4,5,SOY_SAUCE-MUSHROOMS-NOODLES-SHRIMP-PORK-,22,"Cook with ids: 128, 129, 134, 119, 120,",,"Cook with: SOY_SAUCE,MUSHROOMS,NOODLES,SHRIMP,PORK,",,,"Cook with ids: 128, 129, 134, 119, 120,",2,2,"Cook with ids: 128, 129, 134, 119, 120,",2.0,mcts,25.0,38.25,47.0,36.0,45.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,101,30,4,5,,22,pass,,pass,,,pass,1,1,pass,13.0,mcts,25.0,42.0,47.0,36.0,60.0,mcts,mcts,mcts
-1640476874,StirFry18,0,ACTION_CHOSEN,102,30,4,5,,22,pass,,pass,,,pass,1,1,pass,13.0,mcts,25.0,42.0,47.0,36.0,60.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,0,0,4,6,,22,Discard Ingretients: 162 and 165,,Discard: NOODLESand NOODLES,Discard Ingretients: 162 and 165,,,2,2,Discard Ingretients: 162 and 165,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,1,0,4,6,MUSHROOMS-NOODLES-GINGER-SOY_SAUCE-,22,"Cook with ids: 160, 164, 152, 157,",,"Cook with: MUSHROOMS,NOODLES,GINGER,SOY_SAUCE,","Cook with ids: 160, 164, 152, 157,",,,2,2,"Cook with ids: 160, 164, 152, 157,",0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,2,0,4,6,,22,pass,,pass,pass,,,1,1,pass,6.0,mcts,0.0,1.5,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,3,0,4,6,,22,pass,,pass,pass,,,1,1,pass,6.0,mcts,0.0,1.5,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,4,1,4,6,,22,Discard Protein: 148,Discard Protein: 148,Discard: SHRIMP,,,,2,2,Discard Protein: 148,6.0,mcts,0.0,1.5,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,5,1,4,6,NOODLES-GINGER-GREEN_ONION-SOY_SAUCE-MUSHROOMS-,22,"Cook with ids: 164, 151, 153, 155, 159,","Cook with ids: 164, 151, 153, 155, 159,","Cook with: NOODLES,GINGER,GREEN_ONION,SOY_SAUCE,MUSHROOMS,",,,,4,4,"Cook with ids: 164, 151, 153, 155, 159,",6.0,mcts,0.0,1.5,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,6,1,4,6,,22,pass,pass,pass,,,,1,1,pass,3.0,mcts,9.0,3.75,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,7,1,4,6,,22,pass,pass,pass,,,,1,1,pass,3.0,mcts,9.0,3.75,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,8,2,4,6,,22,Discard Ingretients: 165 and 161,,Discard: NOODLESand NOODLES,,,Discard Ingretients: 165 and 161,3,3,Discard Ingretients: 165 and 161,3.0,mcts,9.0,3.75,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,9,2,4,6,MUSHROOMS-NOODLES-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 160, 162, 154, 156,",,"Cook with: MUSHROOMS,NOODLES,GREEN_ONION,SOY_SAUCE,",,,"Cook with ids: 160, 162, 154, 156,",2,2,"Cook with ids: 160, 162, 154, 156,",3.0,mcts,9.0,3.75,6.0,0.0,0.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,10,2,4,6,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,9.0,5.5,6.0,0.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,11,2,4,6,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,9.0,5.5,6.0,0.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,12,3,4,6,,22,Discard Protein: 150,,Discard: CHICKEN,,Discard Protein: 150,,4,4,Discard Protein: 150,2.0,mcts,9.0,5.5,6.0,0.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,13,3,4,6,,22,Discard Ingretients: 160 and 158,,Discard: MUSHROOMSand MUSHROOMS,,Discard Ingretients: 160 and 158,,3,3,Discard Ingretients: 160 and 158,2.0,mcts,9.0,5.5,6.0,0.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,14,3,4,6,NOODLES-PORK-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 164, 149, 153, 156,",,"Cook with: NOODLES,PORK,GREEN_ONION,SOY_SAUCE,",,"Cook with ids: 164, 149, 153, 156,",,2,2,"Cook with ids: 164, 149, 153, 156,",2.0,mcts,9.0,5.5,6.0,0.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,15,3,4,6,,22,pass,,pass,,pass,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,16,3,4,6,,22,pass,,pass,,pass,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,17,4,4,6,,22,pass,,pass,pass,,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,18,4,4,6,,22,pass,,pass,pass,,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,19,5,4,6,,22,Discard Ingretients: 164 and 163,Discard Ingretients: 164 and 163,Discard: NOODLESand NOODLES,,,,2,2,Discard Ingretients: 164 and 163,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,20,5,4,6,,22,Discard Protein: 150,Discard Protein: 150,Discard: CHICKEN,,,,2,2,Discard Protein: 150,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,21,5,4,6,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,22,5,4,6,,22,Discard Protein: 155,Discard Protein: 155,Discard: SOY_SAUCE,,,,5,5,Discard Protein: 155,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,23,5,4,6,,22,Discard Protein: 148,Discard Protein: 148,Discard: SHRIMP,,,,4,4,Discard Protein: 148,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,24,5,4,6,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,25,6,4,6,,22,pass,,pass,,,pass,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,26,6,4,6,,22,pass,,pass,,,pass,1,1,pass,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,27,7,4,6,,22,Discard Ingretients: 164 and 161,,Discard: NOODLESand NOODLES,,Discard Ingretients: 164 and 161,,2,2,Discard Ingretients: 164 and 161,1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,28,7,4,6,NOODLES-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 162, 153, 156,",,"Cook with: NOODLES,GREEN_ONION,SOY_SAUCE,",,"Cook with ids: 162, 153, 156,",,2,2,"Cook with ids: 162, 153, 156,",1.0,mcts,9.0,8.0,6.0,10.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,29,7,4,6,,22,pass,,pass,,pass,,1,1,pass,6.0,mcts,9.0,9.25,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,30,7,4,6,,22,pass,,pass,,pass,,1,1,pass,6.0,mcts,9.0,9.25,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,31,8,4,6,,22,pass,,pass,pass,,,1,1,pass,6.0,mcts,9.0,9.25,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,32,8,4,6,,22,pass,,pass,pass,,,1,1,pass,6.0,mcts,9.0,9.25,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,33,9,4,6,NOODLES-GINGER-MUSHROOMS-,22,"Cook with ids: 164, 151, 158,","Cook with ids: 164, 151, 158,","Cook with: NOODLES,GINGER,MUSHROOMS,",,,,3,3,"Cook with ids: 164, 151, 158,",6.0,mcts,9.0,9.25,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,34,9,4,6,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,14.0,10.5,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,35,9,4,6,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,14.0,10.5,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,36,10,4,6,NOODLES-GREEN_ONION-MUSHROOMS-,22,"Cook with ids: 163, 154, 159,",,"Cook with: NOODLES,GREEN_ONION,MUSHROOMS,",,,"Cook with ids: 163, 154, 159,",2,2,"Cook with ids: 163, 154, 159,",1.0,mcts,14.0,10.5,6.0,15.0,7.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,37,10,4,6,,22,pass,,pass,,,pass,1,1,pass,1.0,mcts,14.0,12.0,6.0,15.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,38,10,4,6,,22,pass,,pass,,,pass,1,1,pass,1.0,mcts,14.0,12.0,6.0,15.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,39,11,4,6,,22,Discard Protein: 150,,Discard: CHICKEN,,Discard Protein: 150,,2,2,Discard Protein: 150,1.0,mcts,14.0,12.0,6.0,15.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,40,11,4,6,,22,Discard Ingretients: 159 and 158,,Discard: MUSHROOMSand MUSHROOMS,,Discard Ingretients: 159 and 158,,2,2,Discard Ingretients: 159 and 158,1.0,mcts,14.0,12.0,6.0,15.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,41,11,4,6,NOODLES-GINGER-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 165, 151, 154, 157,",,"Cook with: NOODLES,GINGER,GREEN_ONION,SOY_SAUCE,",,"Cook with ids: 165, 151, 154, 157,",,2,2,"Cook with ids: 165, 151, 154, 157,",1.0,mcts,14.0,12.0,6.0,15.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,42,11,4,6,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,43,11,4,6,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,44,12,4,6,,22,pass,,pass,pass,,,2,2,pass,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,45,12,4,6,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,46,13,4,6,,22,Discard Ingretients: 151 and 152,Discard Ingretients: 151 and 152,Discard: GINGERand GINGER,,,,2,2,Discard Ingretients: 151 and 152,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,47,13,4,6,,22,Discard Protein: 148,Discard Protein: 148,Discard: SHRIMP,,,,2,2,Discard Protein: 148,8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,48,13,4,6,NOODLES-GREEN_ONION-MUSHROOMS-,22,"Cook with ids: 162, 154, 158,","Cook with ids: 162, 154, 158,","Cook with: NOODLES,GREEN_ONION,MUSHROOMS,",,,,2,2,"Cook with ids: 162, 154, 158,",8.0,mcts,14.0,13.75,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,49,13,4,6,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,50,13,4,6,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,51,14,4,6,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,52,14,4,6,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,53,15,4,6,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,54,15,4,6,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,55,16,4,6,,22,Discard Ingretients: 158 and 160,,Discard: MUSHROOMSand MUSHROOMS,Discard Ingretients: 158 and 160,,,3,3,Discard Ingretients: 158 and 160,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,56,16,4,6,,22,Discard Protein: 150,,Discard: CHICKEN,Discard Protein: 150,,,3,3,Discard Protein: 150,2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,57,16,4,6,NOODLES-SHRIMP-PORK-GINGER-SOY_SAUCE-,22,"Cook with ids: 162, 148, 149, 151, 157,",,"Cook with: NOODLES,SHRIMP,PORK,GINGER,SOY_SAUCE,","Cook with ids: 162, 148, 149, 151, 157,",,,2,2,"Cook with ids: 162, 148, 149, 151, 157,",2.0,mcts,20.0,15.25,6.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,58,16,4,6,,22,pass,,pass,pass,,,1,1,pass,1.0,mcts,20.0,19.0,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,59,16,4,6,,22,pass,,pass,pass,,,1,1,pass,1.0,mcts,20.0,19.0,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,60,17,4,6,,22,Discard Ingretients: 162 and 163,Discard Ingretients: 162 and 163,Discard: NOODLESand NOODLES,,,,2,2,Discard Ingretients: 162 and 163,1.0,mcts,20.0,19.0,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,61,17,4,6,,22,Discard Protein: 148,Discard Protein: 148,Discard: SHRIMP,,,,3,3,Discard Protein: 148,1.0,mcts,20.0,19.0,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,62,17,4,6,NOODLES-CHICKEN-GREEN_ONION-SOY_SAUCE-MUSHROOMS-,22,"Cook with ids: 164, 150, 153, 155, 158,","Cook with ids: 164, 150, 153, 155, 158,","Cook with: NOODLES,CHICKEN,GREEN_ONION,SOY_SAUCE,MUSHROOMS,",,,,2,2,"Cook with ids: 164, 150, 153, 155, 158,",1.0,mcts,20.0,19.0,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,63,17,4,6,,22,pass,pass,pass,,,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,64,17,4,6,,22,pass,pass,pass,,,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,65,18,4,6,,22,pass,,pass,,,pass,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,66,18,4,6,,22,pass,,pass,,,pass,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,67,19,4,6,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,68,19,4,6,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,69,20,4,6,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,70,20,4,6,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,71,21,4,6,MUSHROOMS-NOODLES-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 160, 165, 154, 157,","Cook with ids: 160, 165, 154, 157,","Cook with: MUSHROOMS,NOODLES,GREEN_ONION,SOY_SAUCE,",,,,2,2,"Cook with ids: 160, 165, 154, 157,",8.0,mcts,30.0,21.5,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,72,21,4,6,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,37.0,23.25,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,73,21,4,6,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,37.0,23.25,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,74,22,4,6,NOODLES-GINGER-SOY_SAUCE-,22,"Cook with ids: 164, 152, 155,",,"Cook with: NOODLES,GINGER,SOY_SAUCE,",,,"Cook with ids: 164, 152, 155,",2,2,"Cook with ids: 164, 152, 155,",15.0,mcts,37.0,23.25,21.0,22.0,13.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,75,22,4,6,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,76,22,4,6,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,77,23,4,6,,22,pass,,pass,,pass,,2,2,pass,15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,78,23,4,6,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,79,24,4,6,,22,Discard Ingretients: 160 and 158,,Discard: MUSHROOMSand MUSHROOMS,Discard Ingretients: 160 and 158,,,2,2,Discard Ingretients: 160 and 158,15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,80,24,4,6,NOODLES-CHICKEN-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 161, 150, 153, 157,",,"Cook with: NOODLES,CHICKEN,GREEN_ONION,SOY_SAUCE,","Cook with ids: 161, 150, 153, 157,",,,3,3,"Cook with ids: 161, 150, 153, 157,",15.0,mcts,37.0,24.25,21.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,81,24,4,6,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,82,24,4,6,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,83,25,4,6,,22,pass,pass,pass,,,,1,1,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,84,25,4,6,,22,pass,pass,pass,,,,1,1,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,85,26,4,6,,22,pass,,pass,,,pass,2,2,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,86,26,4,6,,22,pass,,pass,,,pass,1,1,pass,8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,87,27,4,6,NOODLES-GREEN_ONION-SOY_SAUCE-MUSHROOMS-,22,"Cook with ids: 163, 153, 156, 159,",,"Cook with: NOODLES,GREEN_ONION,SOY_SAUCE,MUSHROOMS,",,"Cook with ids: 163, 153, 156, 159,",,2,2,"Cook with ids: 163, 153, 156, 159,",8.0,mcts,37.0,26.25,29.0,22.0,17.0,mcts,mcts,mcts
553961331,StirFry18,0,ACTION_CHOSEN,88,27,4,6,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,37.0,28.0,29.0,29.0,17.0,mcts,mcts,mcts
