GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms)),FavoredCards(Discarded card),FavoredCards(Favored Cards)
-995448567,StirFry18,0,ACTION_TAKEN,62,21,4,9,0.01,mcts,0.0042,1,0.0039,37.77,,
-995448567,StirFry18,0,ACTION_TAKEN,63,21,4,9,0.0301,mcts,0.001,1,0.001,37.77,,
-995448567,StirFry18,0,ACTION_TAKEN,64,22,4,9,0.0105,mcts,4.0E-4,1,0.0028,37.77,,
-995448567,StirFry18,0,ACTION_TAKEN,65,22,4,9,0.01,mcts,0.0026,2,3.0E-4,37.77,,
-995448567,StirFry18,0,ACTION_TAKEN,66,23,4,9,0.0096,mcts,4.0E-4,2,0.0014,37.77,,
-995448567,StirFry18,0,ACTION_TAKEN,67,23,4,9,0.0091,mcts,0.0012,3,0.0015,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,68,24,4,9,0.0126,mcts,9.0E-4,3,0.0035,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,69,24,4,9,0.0106,mcts,0.0012,0,2.0E-4,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,70,25,4,9,0.0096,mcts,4.0E-4,0,0.0011,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,71,25,4,9,0.0097,mcts,0.0012,1,2.0E-4,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,72,26,4,9,0.0094,mcts,3.0E-4,1,0.0011,38.1004,,
-995448567,StirFry18,0,ACTION_TAKEN,73,26,4,9,0.0093,mcts,0.004,2,0.0044,41.9353,,
-995448567,StirFry18,0,ACTION_TAKEN,74,26,4,9,0.0344,mcts,0.0016,2,0.0016,41.9353,,
-995448567,StirFry18,0,ACTION_TAKEN,75,27,4,9,0.0146,mcts,5.0E-4,2,0.0043,41.9353,,
-995448567,StirFry18,0,ACTION_TAKEN,76,27,4,9,0.0117,mcts,0.0032,3,0.0029,36.4737,,
-995448567,StirFry18,0,ACTION_TAKEN,77,27,4,9,0.0211,mcts,0.0019,3,0.0028,38.1415,,
-995448567,StirFry18,0,ACTION_TAKEN,78,27,4,9,0.0256,mcts,0.0075,3,0.0053,41.7517,,
-995448567,StirFry18,0,ACTION_TAKEN,79,27,4,9,0.0312,mcts,0.0014,3,9.0E-4,41.7517,,
-995448567,StirFry18,0,ACTION_TAKEN,80,28,4,9,0.0121,mcts,5.0E-4,3,0.0035,41.7517,,
-995448567,StirFry18,0,ACTION_TAKEN,81,28,4,9,0.0125,mcts,0.0017,0,4.0E-4,41.7517,,
-995448567,StirFry18,0,ACTION_TAKEN,82,29,4,9,0.0117,mcts,4.0E-4,0,0.0021,41.7517,,
-995448567,StirFry18,0,ACTION_TAKEN,83,29,4,9,0.0115,mcts,0.0014,1,0.0016,38.674,,
-995448567,StirFry18,0,ACTION_TAKEN,84,29,4,9,0.0187,mcts,0.0049,1,0.0017,41.5138,,
-995448567,StirFry18,0,ACTION_TAKEN,85,30,4,9,0.024,mcts,8.0E-4,1,0.0027,41.5138,,
-995448567,StirFry18,0,ACTION_TAKEN,86,30,4,9,0.0118,mcts,0.0024,2,3.0E-4,41.5138,,
-995448567,StirFry18,0,ACTION_TAKEN,87,31,4,9,0.0107,mcts,4.0E-4,2,0.0016,41.5138,,
-995448567,StirFry18,0,ACTION_TAKEN,88,31,4,9,0.0105,mcts,0.0027,3,0.0026,37.4036,,
-995448567,StirFry18,0,ACTION_TAKEN,89,31,4,9,0.0203,mcts,0.0041,3,0.003,38.555,,
-995448567,StirFry18,0,ACTION_TAKEN,90,31,4,9,0.0188,mcts,0.0013,3,0.0013,38.555,,
-995448567,StirFry18,0,ACTION_TAKEN,91,32,4,9,0.0112,mcts,3.0E-4,3,0.0032,38.555,,
-995448567,StirFry18,0,ACTION_TAKEN,92,32,4,9,0.0103,mcts,0.0015,0,3.0E-4,38.555,,
-995448567,StirFry18,0,ACTION_TAKEN,93,33,4,9,0.0097,mcts,4.0E-4,0,0.0016,38.555,,
-995448567,StirFry18,0,ACTION_TAKEN,94,33,4,9,0.0096,mcts,0.0051,1,0.0013,40.3561,,
-995448567,StirFry18,0,ACTION_TAKEN,95,33,4,9,0.0327,mcts,0.0022,1,0.0013,36.8958,MUSHROOMS,NOODLES-SOY_SAUCE-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,96,34,4,9,0.0185,mcts,9.0E-4,1,0.0035,36.8958,,
-995448567,StirFry18,0,ACTION_TAKEN,97,34,4,9,0.0117,mcts,0.0034,2,0.0019,40.5675,,
-995448567,StirFry18,0,ACTION_TAKEN,98,34,4,9,0.0312,mcts,0.006,2,0.0036,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,99,34,4,9,0.0176,mcts,0.0013,2,8.0E-4,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,100,35,4,9,0.0109,mcts,4.0E-4,2,0.0035,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,101,35,4,9,0.0111,mcts,0.0013,3,3.0E-4,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,102,36,4,9,0.0105,mcts,0.0025,3,0.0014,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,103,36,4,9,0.0106,mcts,0.0017,0,3.0E-4,39.1343,,
-995448567,StirFry18,0,ACTION_TAKEN,104,36,4,9,0.0113,mcts,0.001,0,0.0022,37.2513,GINGER,GREEN_ONION-MUSHROOMS-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,105,37,4,9,0.0358,mcts,0.0013,0,0.0037,37.2513,,
-995448567,StirFry18,0,ACTION_TAKEN,106,37,4,9,0.0127,mcts,0.0051,1,0.0017,37.6742,,
-995448567,StirFry18,0,ACTION_TAKEN,107,37,4,9,0.0203,mcts,0.0016,1,0.0017,38.1941,SOY_SAUCE,NOODLES-NOODLES-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,108,38,4,9,0.0353,mcts,0.001,1,0.0038,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,109,38,4,9,0.0131,mcts,0.0036,2,4.0E-4,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,110,39,4,9,0.0117,mcts,4.0E-4,2,0.0016,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,111,39,4,9,0.0111,mcts,0.0022,3,3.0E-4,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,112,40,4,9,0.0107,mcts,3.0E-4,3,0.001,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,113,40,4,9,0.0109,mcts,0.0018,0,3.0E-4,38.1941,,
-995448567,StirFry18,0,ACTION_TAKEN,114,40,4,9,0.0102,mcts,8.0E-4,0,0.0014,38.1093,GINGER,GREEN_ONION-MUSHROOMS-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,115,41,4,9,0.0165,mcts,0.0011,0,0.0054,38.1093,,
-995448567,StirFry18,0,ACTION_TAKEN,116,41,4,9,0.0128,mcts,0.0068,1,0.0025,38.925,,
-995448567,StirFry18,0,ACTION_TAKEN,117,41,4,9,0.0216,mcts,0.008,1,0.0039,38.1237,,
-995448567,StirFry18,0,ACTION_TAKEN,118,41,4,9,0.0216,mcts,2.3493,1,0.0104,35.2853,,
-995448567,StirFry18,0,ACTION_TAKEN,119,41,4,9,0.059,mcts,0.0033,1,0.0019,35.2853,,
-995448567,StirFry18,0,ACTION_TAKEN,120,42,4,9,0.0303,mcts,0.0012,1,0.0049,35.2853,,
-995448567,StirFry18,0,ACTION_TAKEN,121,42,4,9,0.0147,mcts,0.0122,2,0.0017,38.6508,,
-995448567,StirFry18,0,ACTION_TAKEN,122,42,4,9,0.0227,mcts,0.0054,2,0.0018,38.5462,,
-995448567,StirFry18,0,ACTION_TAKEN,123,42,4,9,0.0195,mcts,0.0015,2,0.0033,40.1074,NOODLES,MUSHROOMS-NOODLES-SHRIMP-
-995448567,StirFry18,0,ACTION_TAKEN,124,43,4,9,0.0494,mcts,0.0016,2,0.0055,40.1074,,
-995448567,StirFry18,0,ACTION_TAKEN,125,43,4,9,0.0178,mcts,0.0124,3,0.005,37.4776,,
-995448567,StirFry18,0,ACTION_TAKEN,126,43,4,9,0.0473,mcts,0.0013,3,0.0012,37.4776,,
-995448567,StirFry18,0,ACTION_TAKEN,127,44,4,9,0.0191,mcts,5.0E-4,3,0.005,37.4776,,
-995448567,StirFry18,0,ACTION_TAKEN,128,44,4,9,0.0141,mcts,0.004,0,0.0024,45.5509,,
-995448567,StirFry18,0,ACTION_TAKEN,129,44,4,9,0.0536,mcts,0.003,0,0.0024,36.2047,SOY_SAUCE,GREEN_ONION-MUSHROOMS-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,130,45,4,9,0.0247,mcts,0.0011,0,0.0051,36.2047,,
-995448567,StirFry18,0,ACTION_TAKEN,131,45,4,9,0.0137,mcts,0.0057,1,0.0038,36.5539,,
-995448567,StirFry18,0,ACTION_TAKEN,132,45,4,9,0.0235,mcts,0.0012,1,0.0011,36.5539,,
-995448567,StirFry18,0,ACTION_TAKEN,133,46,4,9,0.0126,mcts,6.0E-4,1,0.0032,36.5539,,
-995448567,StirFry18,0,ACTION_TAKEN,134,46,4,9,0.0118,mcts,0.0058,2,0.0017,37.231,,
-995448567,StirFry18,0,ACTION_TAKEN,135,46,4,9,0.0178,mcts,0.007,2,0.0028,40.2686,,
-995448567,StirFry18,0,ACTION_TAKEN,136,46,4,9,0.0226,mcts,1.9877,2,0.0055,39.008,,
-995448567,StirFry18,0,ACTION_TAKEN,137,46,4,9,0.0276,mcts,0.0017,2,0.0012,39.008,,
-995448567,StirFry18,0,ACTION_TAKEN,138,47,4,9,0.0124,mcts,5.0E-4,2,0.0031,39.008,,
-995448567,StirFry18,0,ACTION_TAKEN,139,47,4,9,0.0109,mcts,0.0015,3,3.0E-4,39.008,,
-995448567,StirFry18,0,ACTION_TAKEN,140,48,4,9,0.01,mcts,4.0E-4,3,0.0013,39.008,,
-995448567,StirFry18,0,ACTION_TAKEN,141,48,4,9,0.0101,mcts,0.0057,0,0.0014,39.7124,,
-995448567,StirFry18,0,ACTION_TAKEN,142,48,4,9,0.0192,mcts,0.0017,0,0.0012,38.1016,GREEN_ONION,MUSHROOMS-NOODLES-SOY_SAUCE-
-995448567,StirFry18,0,ACTION_TAKEN,143,49,4,9,0.0128,mcts,9.0E-4,0,0.0038,38.1016,,
-995448567,StirFry18,0,ACTION_TAKEN,144,49,4,9,0.0101,mcts,0.0024,1,4.0E-4,38.1016,,
-995448567,StirFry18,0,ACTION_TAKEN,145,50,4,9,0.0092,mcts,4.0E-4,1,0.0015,38.1016,,
-995448567,StirFry18,0,ACTION_TAKEN,146,50,4,9,0.0091,mcts,0.0037,2,0.0016,37.354,,
-995448567,StirFry18,0,ACTION_TAKEN,147,51,4,9,0.0354,mcts,0.0011,2,0.0031,37.354,,
-995448567,StirFry18,0,ACTION_TAKEN,148,51,4,9,0.0107,mcts,0.0017,3,0.0046,43.526,,
-995448567,StirFry18,0,ACTION_TAKEN,149,51,4,9,0.032,mcts,0.0051,3,8.0E-4,43.526,,
-995448567,StirFry18,0,ACTION_TAKEN,150,52,4,9,0.0125,mcts,6.0E-4,3,0.0038,43.526,,
-995448567,StirFry18,0,ACTION_TAKEN,151,52,4,9,0.0093,mcts,0.0061,0,0.0028,39.4553,,
-995448567,StirFry18,0,ACTION_TAKEN,152,52,4,9,0.0161,mcts,0.0011,0,8.0E-4,39.4553,,
-995448567,StirFry18,0,ACTION_TAKEN,153,53,4,9,0.0097,mcts,4.0E-4,0,0.003,39.4553,,
-995448567,StirFry18,0,ACTION_TAKEN,154,53,4,9,0.0095,mcts,0.0024,1,0.0023,38.174,,
-995448567,StirFry18,0,ACTION_TAKEN,155,53,4,9,0.018,mcts,0.0035,1,0.002,39.0527,,
-995448567,StirFry18,0,ACTION_TAKEN,156,53,4,9,0.0491,mcts,0.0027,1,0.0018,39.0527,,
-995448567,StirFry18,0,ACTION_TAKEN,157,53,4,9,0.0311,mcts,0.0015,1,0.0015,39.3594,SOY_SAUCE,MUSHROOMS-PORK-SHRIMP-
-995448567,StirFry18,0,ACTION_TAKEN,158,54,4,9,0.0176,mcts,9.0E-4,1,0.0036,39.3594,,
-995448567,StirFry18,0,ACTION_TAKEN,159,54,4,9,0.0099,mcts,0.0054,2,0.0025,43.9565,,
-995448567,StirFry18,0,ACTION_TAKEN,160,54,4,9,0.0287,mcts,0.0042,2,0.0023,38.402,,
-995448567,StirFry18,0,ACTION_TAKEN,161,54,4,9,0.0162,mcts,0.0011,2,9.0E-4,38.402,,
-995448567,StirFry18,0,ACTION_TAKEN,162,55,4,9,0.0089,mcts,3.0E-4,2,0.0027,38.402,,
-995448567,StirFry18,0,ACTION_TAKEN,163,55,4,9,0.0091,mcts,0.0044,3,0.0033,38.049,,
-995448567,StirFry18,0,ACTION_TAKEN,164,55,4,9,0.0218,mcts,0.0014,3,0.0013,38.049,,
-995448567,StirFry18,0,ACTION_TAKEN,165,56,4,9,0.0094,mcts,4.0E-4,3,0.0052,38.049,,
-995448567,StirFry18,0,ACTION_TAKEN,166,56,4,9,0.0109,mcts,0.0023,0,2.0E-4,38.049,,
-995448567,StirFry18,0,ACTION_TAKEN,167,57,4,9,0.0108,mcts,3.0E-4,0,0.0015,38.049,,
-995448567,StirFry18,0,ACTION_TAKEN,168,57,4,9,0.0083,mcts,0.0015,1,0.0014,39.0683,,
-995448567,StirFry18,0,ACTION_TAKEN,169,57,4,9,0.0121,mcts,2.3541,1,0.0048,38.7272,,
-995448567,StirFry18,0,ACTION_TAKEN,170,57,4,9,0.0198,mcts,0.0012,1,0.0017,38.7272,,
-995448567,StirFry18,0,ACTION_TAKEN,171,58,4,9,0.0122,mcts,5.0E-4,1,0.0049,38.7272,,
-1265145727,StirFry18,0,ACTION_TAKEN,1,0,4,10,0.0076,mcts,0.0085,0,0.0014,44.2084,,
-1265145727,StirFry18,0,ACTION_TAKEN,2,1,4,10,0.0319,mcts,0.001,0,0.0029,44.2084,,
-1265145727,StirFry18,0,ACTION_TAKEN,3,1,4,10,0.0096,mcts,0.0039,1,0.0039,36.3661,,
-1265145727,StirFry18,0,ACTION_TAKEN,4,1,4,10,0.0312,mcts,8.0E-4,1,0.0011,36.3661,,
-1265145727,StirFry18,0,ACTION_TAKEN,5,2,4,10,0.0099,mcts,3.0E-4,1,0.0032,36.3661,,
-1265145727,StirFry18,0,ACTION_TAKEN,6,2,4,10,0.0093,mcts,0.0044,2,0.0031,36.9933,,
-1265145727,StirFry18,0,ACTION_TAKEN,7,2,4,10,0.0194,mcts,0.0011,2,9.0E-4,36.9933,,
-1265145727,StirFry18,0,ACTION_TAKEN,8,3,4,10,0.0099,mcts,4.0E-4,2,0.0029,36.9933,,
-1265145727,StirFry18,0,ACTION_TAKEN,9,3,4,10,0.0093,mcts,0.0042,3,0.0016,38.0853,,
-1265145727,StirFry18,0,ACTION_TAKEN,10,3,4,10,0.0129,mcts,0.0046,3,0.0041,38.6441,,
-1265145727,StirFry18,0,ACTION_TAKEN,11,3,4,10,0.0193,mcts,0.0013,3,0.001,38.6441,,
-1265145727,StirFry18,0,ACTION_TAKEN,12,4,4,10,0.0095,mcts,5.0E-4,3,0.0032,38.6441,,
-1265145727,StirFry18,0,ACTION_TAKEN,13,4,4,10,0.0093,mcts,0.0056,0,0.0015,38.6565,,
-1265145727,StirFry18,0,ACTION_TAKEN,14,4,4,10,0.015,mcts,0.0051,0,0.0038,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,15,4,4,10,0.0273,mcts,0.0011,0,8.0E-4,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,16,5,4,10,0.0098,mcts,4.0E-4,0,0.0035,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,17,5,4,10,0.0094,mcts,0.0024,1,3.0E-4,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,18,6,4,10,0.0088,mcts,3.0E-4,1,0.0013,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,19,6,4,10,0.0085,mcts,0.0016,2,2.0E-4,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,20,7,4,10,0.0081,mcts,4.0E-4,2,9.0E-4,41.4468,,
-1265145727,StirFry18,0,ACTION_TAKEN,21,7,4,10,0.0083,mcts,0.0013,3,0.0018,38.2079,,
-1265145727,StirFry18,0,ACTION_TAKEN,22,7,4,10,0.0202,mcts,0.0049,3,0.0028,37.4336,,
-1265145727,StirFry18,0,ACTION_TAKEN,23,7,4,10,0.0168,mcts,0.0011,3,0.0011,37.4336,,
-1265145727,StirFry18,0,ACTION_TAKEN,24,8,4,10,0.0093,mcts,4.0E-4,3,0.0038,37.4336,,
-1265145727,StirFry18,0,ACTION_TAKEN,25,8,4,10,0.009,mcts,0.0022,0,3.0E-4,37.4336,,
-1265145727,StirFry18,0,ACTION_TAKEN,26,9,4,10,0.0087,mcts,3.0E-4,0,0.0014,37.4336,,
-1265145727,StirFry18,0,ACTION_TAKEN,27,9,4,10,0.0083,mcts,0.0054,1,0.0017,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,28,10,4,10,0.0162,mcts,0.001,1,0.0039,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,29,10,4,10,0.0099,mcts,0.0021,2,2.0E-4,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,30,11,4,10,0.0088,mcts,4.0E-4,2,0.0012,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,31,11,4,10,0.0126,mcts,0.0019,3,2.0E-4,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,32,12,4,10,0.0109,mcts,3.0E-4,3,9.0E-4,37.1233,,
-1265145727,StirFry18,0,ACTION_TAKEN,33,12,4,10,0.009,mcts,0.0075,0,0.0035,38.0968,,
-1265145727,StirFry18,0,ACTION_TAKEN,34,12,4,10,0.0133,mcts,0.001,0,0.0011,38.0968,,
-1265145727,StirFry18,0,ACTION_TAKEN,35,13,4,10,0.0098,mcts,3.0E-4,0,0.0035,38.0968,,
-1265145727,StirFry18,0,ACTION_TAKEN,36,13,4,10,0.0093,mcts,0.0037,1,0.0024,39.3817,,
-1265145727,StirFry18,0,ACTION_TAKEN,37,14,4,10,0.0445,mcts,0.0019,1,0.0066,39.3817,,
-1265145727,StirFry18,0,ACTION_TAKEN,38,14,4,10,0.0231,mcts,0.0084,2,0.0025,41.5671,,
-1265145727,StirFry18,0,ACTION_TAKEN,39,14,4,10,0.0379,mcts,0.005,2,0.0028,42.9331,,
-1265145727,StirFry18,0,ACTION_TAKEN,40,14,4,10,0.0312,mcts,0.0048,2,0.0045,41.8801,,
-1265145727,StirFry18,0,ACTION_TAKEN,41,14,4,10,0.0336,mcts,0.0015,2,0.0012,41.8801,,
-1265145727,StirFry18,0,ACTION_TAKEN,42,15,4,10,0.0123,mcts,5.0E-4,2,0.0036,41.8801,,
-1265145727,StirFry18,0,ACTION_TAKEN,43,15,4,10,0.0121,mcts,0.0059,3,0.0078,37.512,,
-1265145727,StirFry18,0,ACTION_TAKEN,44,15,4,10,0.0618,mcts,0.0019,3,0.0017,37.512,,
-1265145727,StirFry18,0,ACTION_TAKEN,45,16,4,10,0.0198,mcts,5.0E-4,3,0.0036,37.512,,
-1265145727,StirFry18,0,ACTION_TAKEN,46,16,4,10,0.0103,mcts,0.0029,0,4.0E-4,37.512,,
-1265145727,StirFry18,0,ACTION_TAKEN,47,17,4,10,0.0181,mcts,3.0E-4,0,0.0016,37.512,,
-1265145727,StirFry18,0,ACTION_TAKEN,48,17,4,10,0.0086,mcts,0.0095,1,0.0021,35.5414,,
-1265145727,StirFry18,0,ACTION_TAKEN,49,17,4,10,0.0337,mcts,0.0017,1,0.0013,37.4055,CHICKEN,NOODLES-SHRIMP-SOY_SAUCE-
-1265145727,StirFry18,0,ACTION_TAKEN,50,18,4,10,0.0225,mcts,9.0E-4,1,0.0034,37.4055,,
-1265145727,StirFry18,0,ACTION_TAKEN,51,18,4,10,0.0101,mcts,0.0031,2,0.0027,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,52,19,4,10,0.041,mcts,0.001,2,0.0031,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,53,19,4,10,0.0103,mcts,0.0021,3,3.0E-4,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,54,20,4,10,0.0588,mcts,0.0032,3,0.0042,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,55,20,4,10,0.0148,mcts,0.0028,0,3.0E-4,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,56,21,4,10,0.0097,mcts,4.0E-4,0,0.0026,42.4345,,
-1265145727,StirFry18,0,ACTION_TAKEN,57,21,4,10,0.0103,mcts,0.0104,1,0.0038,37.5549,,
-1265145727,StirFry18,0,ACTION_TAKEN,58,21,4,10,0.0337,mcts,0.0012,1,0.0012,37.5549,,
-1265145727,StirFry18,0,ACTION_TAKEN,59,22,4,10,0.0114,mcts,4.0E-4,1,0.0035,37.5549,,
-1265145727,StirFry18,0,ACTION_TAKEN,60,22,4,10,0.0095,mcts,0.004,2,0.0087,37.142,,
-1265145727,StirFry18,0,ACTION_TAKEN,61,22,4,10,0.034,mcts,0.0025,2,0.0024,36.2734,,
-1265145727,StirFry18,0,ACTION_TAKEN,62,22,4,10,0.0291,mcts,0.0017,2,0.0012,36.2734,,
-1265145727,StirFry18,0,ACTION_TAKEN,63,22,4,10,0.0099,mcts,8.0E-4,2,0.0017,37.9722,GINGER,MUSHROOMS-MUSHROOMS-PORK-SHRIMP-SOY_SAUCE-
-1265145727,StirFry18,0,ACTION_TAKEN,64,22,4,10,0.0262,mcts,0.0012,2,0.0033,38.1618,PORK,MUSHROOMS-MUSHROOMS-SHRIMP-SOY_SAUCE-
-1265145727,StirFry18,0,ACTION_TAKEN,65,22,4,10,0.0513,mcts,0.0025,2,0.0023,38.4158,SOY_SAUCE,MUSHROOMS-MUSHROOMS-SHRIMP-
-1265145727,StirFry18,0,ACTION_TAKEN,66,23,4,10,0.0239,mcts,0.001,2,0.0041,38.4158,,
-1265145727,StirFry18,0,ACTION_TAKEN,67,23,4,10,0.0131,mcts,0.0047,3,0.0084,36.4726,,
-1265145727,StirFry18,0,ACTION_TAKEN,68,23,4,10,0.0689,mcts,0.0119,3,0.0018,35.8051,,
-1265145727,StirFry18,0,ACTION_TAKEN,69,23,4,10,0.0223,mcts,0.0014,3,0.0022,40.6514,NOODLES,CHICKEN-GREEN_ONION-NOODLES-
-1265145727,StirFry18,0,ACTION_TAKEN,70,24,4,10,0.0416,mcts,0.0011,3,0.0038,40.6514,,
-1265145727,StirFry18,0,ACTION_TAKEN,71,24,4,10,0.0142,mcts,0.006,0,0.0015,39.3679,,
-1265145727,StirFry18,0,ACTION_TAKEN,72,25,4,10,0.0448,mcts,0.0017,0,0.0047,39.3679,,
-1265145727,StirFry18,0,ACTION_TAKEN,73,25,4,10,0.0138,mcts,0.0013,1,0.0023,39.935,,
-1265145727,StirFry18,0,ACTION_TAKEN,74,25,4,10,0.0338,mcts,0.0062,1,0.0051,47.3432,,
-1265145727,StirFry18,0,ACTION_TAKEN,75,25,4,10,0.0452,mcts,0.0016,1,0.0025,47.3432,,
-1265145727,StirFry18,0,ACTION_TAKEN,76,26,4,10,0.0178,mcts,7.0E-4,1,0.0094,47.3432,,
-1265145727,StirFry18,0,ACTION_TAKEN,77,26,4,10,0.0163,mcts,0.0045,2,0.0029,37.5254,,
-1265145727,StirFry18,0,ACTION_TAKEN,78,26,4,10,0.0416,mcts,0.0066,2,0.0041,40.1932,,
-1265145727,StirFry18,0,ACTION_TAKEN,79,26,4,10,0.036,mcts,0.0013,2,0.0011,40.1932,,
-1265145727,StirFry18,0,ACTION_TAKEN,80,27,4,10,0.0122,mcts,5.0E-4,2,0.0041,40.1932,,
-1265145727,StirFry18,0,ACTION_TAKEN,81,27,4,10,0.0113,mcts,0.0064,3,0.0055,33.7451,,
-1265145727,StirFry18,0,ACTION_TAKEN,82,27,4,10,0.0402,mcts,0.0015,3,0.0019,33.7451,,
-1265145727,StirFry18,0,ACTION_TAKEN,83,28,4,10,0.0165,mcts,6.0E-4,3,0.0052,33.7451,,
-1265145727,StirFry18,0,ACTION_TAKEN,84,28,4,10,0.0128,mcts,0.0076,0,0.004,36.9969,,
-1265145727,StirFry18,0,ACTION_TAKEN,85,28,4,10,0.0416,mcts,0.0099,0,0.0043,37.6932,,
-1265145727,StirFry18,0,ACTION_TAKEN,86,28,4,10,0.0204,mcts,0.0018,0,0.0025,39.6815,,
-1265145727,StirFry18,0,ACTION_TAKEN,87,29,4,10,0.0344,mcts,0.0012,0,0.0037,39.6815,,
-1265145727,StirFry18,0,ACTION_TAKEN,88,29,4,10,0.0146,mcts,0.0016,1,3.0E-4,39.6815,,
-1265145727,StirFry18,0,ACTION_TAKEN,89,30,4,10,0.0122,mcts,3.0E-4,1,0.0015,39.6815,,
-1265145727,StirFry18,0,ACTION_TAKEN,90,30,4,10,0.0113,mcts,0.0041,2,0.003,37.2549,,
-1265145727,StirFry18,0,ACTION_TAKEN,91,30,4,10,0.0231,mcts,0.0021,2,0.0023,37.4398,,
-1265145727,StirFry18,0,ACTION_TAKEN,92,30,4,10,0.0169,mcts,0.0016,2,9.0E-4,37.4398,,
-1265145727,StirFry18,0,ACTION_TAKEN,93,30,4,10,0.0105,mcts,8.0E-4,2,0.0023,42.8909,SOY_SAUCE,GINGER-GINGER-MUSHROOMS-PORK-
-1265145727,StirFry18,0,ACTION_TAKEN,94,30,4,10,0.0321,mcts,0.0013,2,0.0023,37.952,MUSHROOMS,GINGER-GINGER-PORK-
-1265145727,StirFry18,0,ACTION_TAKEN,95,31,4,10,0.0228,mcts,0.0043,2,0.004,37.952,,
-1265145727,StirFry18,0,ACTION_TAKEN,96,31,4,10,0.0114,mcts,0.0015,3,3.0E-4,37.952,,
-1265145727,StirFry18,0,ACTION_TAKEN,97,32,4,10,0.0096,mcts,4.0E-4,3,0.0013,37.952,,
-1265145727,StirFry18,0,ACTION_TAKEN,98,32,4,10,0.0095,mcts,0.0035,0,0.002,37.9576,,
-1265145727,StirFry18,0,ACTION_TAKEN,99,33,4,10,0.0271,mcts,9.0E-4,0,0.0039,37.9576,,
-1265145727,StirFry18,0,ACTION_TAKEN,100,33,4,10,0.0103,mcts,0.0012,1,3.0E-4,37.9576,,
-1265145727,StirFry18,0,ACTION_TAKEN,101,34,4,10,0.0089,mcts,3.0E-4,1,0.001,37.9576,,
-1265145727,StirFry18,0,ACTION_TAKEN,102,34,4,10,0.0088,mcts,0.0016,2,0.002,40.5036,,
-1265145727,StirFry18,0,ACTION_TAKEN,103,34,4,10,0.0415,mcts,0.0093,2,0.0045,40.5794,,
-1265145727,StirFry18,0,ACTION_TAKEN,104,34,4,10,0.0347,mcts,0.0012,2,9.0E-4,40.5794,,
-1265145727,StirFry18,0,ACTION_TAKEN,105,35,4,10,0.0098,mcts,5.0E-4,2,0.0029,40.5794,,
-1265145727,StirFry18,0,ACTION_TAKEN,106,35,4,10,0.0095,mcts,0.003,3,2.0E-4,40.5794,,
-1265145727,StirFry18,0,ACTION_TAKEN,107,36,4,10,0.0088,mcts,2.0E-4,3,0.0012,40.5794,,
-1265145727,StirFry18,0,ACTION_TAKEN,108,36,4,10,0.0085,mcts,0.0053,0,0.0036,44.8071,,
-1265145727,StirFry18,0,ACTION_TAKEN,109,36,4,10,0.0372,mcts,0.0013,0,0.0014,44.8071,,
